-0.262768,0.02985,0.064755,-0.233768,0.02985,0.05533,-0.275,0.02985,-0.012500003
-0.244513,0.02985,-0.0125,-0.233768,0.02985,-0.08033,-0.275,0.02985,-0.0125
-0.262768,0.0,-0.089755,-0.275,0.0,-0.012500003,-0.275,0.02985,-0.012500003
-0.262768,0.0,-0.089755,-0.275,0.02985,-0.012500003,-0.262768,0.02985,-0.089755
-0.275,0.02985,-0.0125,-0.275,0.0,-0.0125,-0.262768,0.0,0.064755
-0.275,0.02985,-0.0125,-0.262768,0.0,0.064755,-0.262768,0.02985,0.064755
-0.17195,0.02985,-0.214755,-0.227255,0.0,-0.15945,-0.227255,0.02985,-0.15945
-0.227255,0.0,-0.15945,-0.262768,0.0,-0.089755,-0.262768,0.02985,-0.089755
-0.227255,0.0,-0.15945,-0.262768,0.02985,-0.089755,-0.227255,0.02985,-0.15945
-0.262768,0.02985,-0.089755,-0.275,0.02985,-0.012500003,-0.233768,0.02985,-0.08033
-0.08433,0.38185,0.04683,-0.07872,0.391553,0.04122,-0.090792,0.391553,0.025488
-0.244513,0.02985,-0.0125,-0.244513,0.268658,-0.0125,-0.233768,0.02985,-0.08033
-0.227255,0.02985,0.13445,-0.202585,0.02985,0.116525,-0.262768,0.02985,0.064755
-0.227255,0.02985,0.13445,-0.262768,0.02985,0.064755,-0.227255,0.0,0.13445
-0.262768,0.0,0.064755,-0.227255,0.0,0.13445,-0.262768,0.02985,0.064755
-0.244513,0.02985,-0.0125,-0.275,0.02985,-0.0125,-0.233768,0.02985,0.055330005
-0.233768,0.02985,0.05533,-0.262768,0.02985,0.064755,-0.202585,0.02985,0.116525
-0.202585,0.02985,0.116525,-0.202585,0.268658,0.116525,-0.233768,0.02985,0.05533
-0.233768,0.268658,-0.08033,-0.233768,0.029850006,-0.08033,-0.244513,0.268658,-0.012500003
-0.244513,0.02985,-0.0125,-0.233768,0.02985,0.055330005,-0.244513,0.268658,-0.0125
-0.233768,0.268658,0.05533,-0.244513,0.268658,-0.012500003,-0.233768,0.029850006,0.05533
-0.085975,0.98,-0.0125,-0.066707,0.991,-0.0125,-0.066073,0.991,-0.019745
-0.13061,0.77612,-0.0125,-0.118415,0.754805,-0.0125,-0.117,0.754805,0.0037199995
-0.118415,0.754805,-0.0125,-0.110885,0.746267,-0.00618,-0.117,0.754805,0.0037199995
-0.227255,0.0,-0.15945,-0.227255,0.0,0.13445002,-0.262768,0.0,-0.089755
-0.13061,0.77612,-0.0125,-0.117,0.754805,0.0037199995,-0.129013,0.77612,0.0058429996
-0.202585,0.02985,-0.141525,-0.154025,0.02985,-0.190085,-0.227255,0.02985,-0.15945
-0.233768,0.02985,-0.08033,-0.202585,0.02985,-0.141525,-0.262768,0.02985,-0.089755
-0.227255,0.02985,-0.15945,-0.262768,0.02985,-0.089755,-0.202585,0.02985,-0.141525
-0.17195,0.02985,-0.214755,-0.227255,0.02985,-0.15945,-0.154025,0.02985,-0.190085
-0.110128,0.746267,0.002508,-0.117,0.754805,0.00372,-0.110885,0.746267,-0.00618
-0.110128,0.746267,0.002508,-0.108485,0.746267,0.008635,-0.117,0.754805,0.00372
-0.233768,0.02985,-0.08033,-0.233768,0.268658,-0.08033,-0.202585,0.268658,-0.141525
-0.202585,0.02985,-0.141525,-0.233768,0.02985,-0.08033,-0.202585,0.268658,-0.141525
-0.077805,0.98,-0.042987,-0.082292,0.98,-0.033353,-0.061123,0.991,-0.033353
-0.061123,0.991,-0.033353,-0.082292,0.98,-0.033353,-0.064195,0.991,-0.026768
-0.129013,0.77612,-0.030843,-0.118415,0.754805,-0.012499999,-0.13061,0.77612,-0.012499999
-0.117,0.754805,-0.02872,-0.118415,0.754805,-0.012500001,-0.129013,0.77612,-0.030843
