0.1769928,0.78614527,0.1454592,-0.0073668063,0.67090917,0.1583496,-0.0057408065,0.5326188,0.23208362
0.3086148,0.30682322,-0.1520628,0.18704641,0.14662081,-0.106698,0.1476168,0.22143482,-0.18851042
-0.1920312,0.25956482,0.19452001,-0.035234407,0.126846,0.159822,-0.0038927943,0.2626488,0.22558801
0.3209232,0.2435232,0.074748,0.1932144,0.1107648,-0.023374803,0.3823512,0.2994492,-0.018891603
-0.034174804,0.0199836,-0.053442,-0.22089721,0.1947228,-0.1379088,-0.0264636,0.046243202,-0.103490405
0.23610602,0.59618044,-0.226446,-0.0067452043,0.54626524,-0.2260164,0.1920792,0.73051083,-0.18760562
0.30936483,0.6565452,-0.20139721,0.30422282,0.5169084,-0.21669482,0.23610602,0.59618044,-0.226446
0.41088483,0.640506,0.1558308,0.423786,0.47248682,0.1425468,0.4828776,0.5973168,0.074331604
-0.34149483,0.81641525,0.025028402,-0.4534572,0.70497125,0.06378601,-0.3012972,0.7875192,0.1351176
-0.3137508,0.48749763,0.21452282,-0.12126961,0.3824292,0.24148922,-0.263232,0.64429325,0.22083122
-0.08581681,0.19448522,-0.1913232,-0.2208972,0.1947228,-0.1379088,-0.2015316,0.337998,-0.21592562
-0.0717372,0.45704523,-0.24286921,-0.2597892,0.6307536,-0.22250521,-0.0067452043,0.54626524,-0.2260164
0.30422282,0.5169084,-0.21669482,0.1813932,0.38898,-0.23313361,0.23610602,0.59618044,-0.226446
-0.0032904001,0.297612,-0.23580961,-0.15794641,0.39918482,-0.2362128,-0.0717372,0.45704523,-0.24286921
-0.0717372,0.45704523,-0.24286921,-0.15794641,0.39918482,-0.2362128,-0.2597892,0.6307536,-0.22250521
-0.4108872,0.76236725,-0.0447456,-0.49138322,0.63534963,-0.0408024,-0.4534572,0.70497125,0.06378601
0.3989172,0.5433936,-0.17423761,0.30936483,0.6565452,-0.20139721,0.4619892,0.62829125,-0.118549205
