0.0,0.011599999,0.080400005,0.4,0.30200002,0.080400005,0.0,0.432,0.34039998
-0.4,0.30200002,0.080400005,0.0,0.011599988,0.080400005,0.0,0.432,0.34039998
0.0,0.432,-0.6,-0.4,0.56200004,-0.34,0.0,0.8528,-0.34
0.0,0.8528,-0.34,0.4,0.56200004,-0.34,0.0,0.432,-0.6
0.4,0.56200004,-0.34,0.2472,0.011600018,-0.34,0.0,0.432,-0.6
-0.2472,0.7724,0.080400005,-0.4,0.30200002,0.080400005,0.0,0.432,0.34039998
0.2472,0.011599999,-0.34,-0.2472,0.011599999,-0.34,0.0,0.432,-0.6
0.2472,0.7724,0.080400005,-0.2472,0.7724,0.080400005,0.0,0.432,0.34039998
-0.2472,0.011599999,-0.34,-0.4,0.56200004,-0.34,0.0,0.432,-0.6
-0.2472,0.011599999,-0.34,0.0,0.011599999,0.08040002,-0.4,0.30200002,0.08040002
-0.4,0.30200002,0.080400005,-0.4,0.56200004,-0.34000003,-0.2472,0.011599988,-0.34000003
0.4,0.30200002,0.080400005,0.2472,0.7724,0.080400005,0.0,0.432,0.34039998
-0.4,0.30200002,0.080400005,-0.2472,0.7724,0.080400005,-0.4,0.56200004,-0.34000003
-0.2472,0.7724,0.080400005,0.0,0.8528,-0.34000003,-0.4,0.56200004,-0.34000003
0.4,0.30200002,0.080400005,0.2472,0.011599988,-0.34000003,0.4,0.56200004,-0.34000003
0.4,0.30200002,0.080400005,0.0,0.011599988,0.080400005,0.2472,0.011599988,-0.34000003
-0.2472,0.7724,0.080400005,0.2472,0.7724,0.080400005,0.0,0.8528,-0.34000003
0.2472,0.7724,0.080400005,0.4,0.56200004,-0.34000003,0.0,0.8528,-0.34000003
0.0,0.011599999,0.080400005,-0.2472,0.011599999,-0.34000003,0.2472,0.011599999,-0.34000003
0.2472,0.7724,0.080400005,0.4,0.30200002,0.080400005,0.4,0.56200004,-0.34000003
